date,mess,meal,excellent,good,okay,poor,day,score,votes
2024-03-17,2,breakfast,0.0,10.204081632653061,57.142857142857146,32.6530612244898,Sunday,2.4489795918367347,49
2024-03-17,1,lunch,0.0,23.80952380952381,23.80952380952381,52.38095238095238,Sunday,2.1904761904761907,42
2024-03-17,2,lunch,4.0,18.0,22.0,56.0,Sunday,2.14,50
2024-03-17,1,dinner,2.857142857142857,11.428571428571429,17.142857142857142,68.57142857142857,Sunday,1.8,35
2024-03-17,2,dinner,0.0,2.380952380952381,38.095238095238095,59.523809523809526,Sunday,1.8333333333333333,42
2024-03-19,2,breakfast,0.0,7.142857142857142,38.095238095238095,54.76190476190476,Tuesday,1.9761904761904763,42
2024-03-19,1,breakfast,0.0,21.428571428571427,16.666666666666668,61.904761904761905,Tuesday,1.9761904761904763,42
2024-03-19,2,lunch,0.0,22.58064516129032,19.354838709677416,58.064516129032256,Tuesday,2.064516129032258,31
2024-03-19,1,lunch,0.0,2.272727272727273,70.45454545454547,27.272727272727273,Tuesday,2.477272727272727,44
2024-03-21,1,breakfast,27.77777777777778,25.0,19.444444444444443,27.77777777777778,Thursday,3.25,36
2024-03-21,2,breakfast,2.7777777777777777,19.444444444444443,25.0,52.77777777777778,Thursday,2.1944444444444446,36
2024-03-21,1,lunch,3.8461538461538463,7.6923076923076925,38.46153846153846,50.0,Thursday,2.1538461538461537,26
2024-03-21,2,lunch,0.0,3.125,65.625,31.25,Thursday,2.40625,32
2024-04-02,2,breakfast,4.9504950495049505,55.445544554455445,11.881188118811881,27.722772277227723,Tuesday,3.099009900990099,101
2024-04-02,1,breakfast,1.0101010101010102,8.080808080808081,17.171717171717173,73.73737373737374,Tuesday,1.6262626262626263,99
2024-04-02,1,lunch,0.0,2.6315789473684212,23.68421052631579,73.6842105263158,Tuesday,1.5526315789473684,76
2024-04-02,2,lunch,1.2345679012345678,6.172839506172839,7.4074074074074066,85.18518518518518,Tuesday,1.382716049382716,81
2024-04-02,1,lunch,1.2987012987012987,55.84415584415584,16.883116883116884,25.974025974025974,Tuesday,3.064935064935065,77
2024-04-02,2,lunch,1.2195121951219512,54.8780487804878,19.51219512195122,24.390243902439025,Tuesday,3.0853658536585367,82
2024-04-02,1,lunch,0.0,4.819277108433735,42.168674698795186,53.01204819277109,Tuesday,1.9879518072289157,83
2024-04-02,2,lunch,0.0,8.23529411764706,42.35294117647059,49.411764705882355,Tuesday,2.0941176470588236,85
2024-04-02,1,lunch,0.0,34.0,38.0,28.0,Tuesday,2.78,50
2024-04-02,2,lunch,0.0,34.04255319148936,38.29787234042553,27.659574468085104,Tuesday,2.7872340425531914,47
2024-04-03,1,breakfast,0.0,7.2727272727272725,11.818181818181818,80.9090909090909,Wednesday,1.4545454545454546,110
2024-04-03,2,breakfast,3.7037037037037037,25.0,18.51851851851852,52.77777777777778,Wednesday,2.2685185185185186,108
2024-04-03,1,lunch,1.7241379310344827,59.48275862068965,25.0,13.793103448275861,Wednesday,3.353448275862069,116
2024-04-03,1,lunch,0.9345794392523364,58.87850467289719,28.037383177570092,12.149532710280374,Wednesday,3.364485981308411,107
2024-04-03,1,lunch,0.0,50.0,32.55813953488372,17.44186046511628,Wednesday,3.1511627906976742,86
2024-04-03,1,lunch,1.5873015873015872,15.873015873015872,31.746031746031743,50.79365079365079,Wednesday,2.1746031746031744,63
2024-04-03,2,lunch,3.370786516853933,62.921348314606746,26.966292134831463,6.741573033707866,Wednesday,3.561797752808989,89
2024-04-03,2,lunch,0.0,20.833333333333336,65.625,13.541666666666668,Wednesday,2.9375,96
2024-04-03,2,lunch,0.0,27.38095238095238,52.38095238095238,20.238095238095237,Wednesday,2.869047619047619,84
2024-04-03,2,lunch,1.36986301369863,35.61643835616438,43.83561643835616,19.17808219178082,Wednesday,3.0,73
2024-04-03,1,dinner,6.25,75.69444444444444,11.11111111111111,6.944444444444445,Wednesday,3.7430555555555554,144
2024-04-03,2,dinner,0.0,10.606060606060606,60.60606060606061,28.78787878787879,Wednesday,2.5303030303030303,66
2024-04-03,2,dinner,0.0,23.255813953488374,50.0,26.74418604651163,Wednesday,2.697674418604651,86
2024-04-03,1,dinner,0.0,9.09090909090909,36.36363636363636,54.54545454545455,Wednesday,2.0,66
2024-04-04,1,dinner,0.0,19.191919191919194,34.343434343434346,46.46464646464647,Thursday,2.2626262626262625,99
2024-04-04,2,dinner,1.1904761904761905,32.142857142857146,17.857142857142858,48.80952380952381,Thursday,2.369047619047619,84
2024-04-04,1,dinner,0.0,22.5,50.0,27.5,Thursday,2.675,80
2024-04-04,2,dinner,8.21917808219178,64.38356164383562,21.91780821917808,5.47945205479452,Thursday,3.6986301369863015,73
2024-04-05,2,breakfast,0.0,7.142857142857143,38.57142857142857,54.285714285714285,Friday,1.9857142857142858,70
2024-04-05,1,breakfast,0.0,46.753246753246756,31.16883116883117,22.07792207792208,Friday,3.0259740259740258,77
2024-04-05,2,dinner,3.144654088050314,53.459119496855344,40.25157232704402,3.144654088050314,Friday,3.5345911949685536,159
2024-04-05,1,dinner,0.0,40.909090909090914,36.36363636363637,22.72727272727273,Friday,2.9545454545454546,88
2024-04-06,1,lunch,3.8461538461538467,7.692307692307693,21.794871794871796,66.66666666666667,Saturday,1.8205128205128205,78
2024-04-06,2,lunch,1.2345679012345678,3.7037037037037033,22.22222222222222,72.8395061728395,Saturday,1.6049382716049383,81
2024-04-06,2,dinner,1.0869565217391304,8.695652173913043,39.130434782608695,51.086956521739125,Saturday,2.0869565217391304,92
2024-04-07,2,breakfast,9.333333333333332,52.0,26.666666666666664,12.0,Sunday,3.466666666666667,75
2024-04-07,2,breakfast,7.526881720430107,83.87096774193547,0.0,8.602150537634408,Sunday,3.817204301075269,93
2024-04-07,1,breakfast,0.0,23.333333333333336,33.333333333333336,43.333333333333336,Sunday,2.3666666666666667,60
2024-04-07,1,dinner,1.1627906976744187,2.3255813953488373,12.790697674418606,83.72093023255815,Sunday,1.372093023255814,86
2024-04-07,2,dinner,5.825242718446602,56.310679611650485,26.21359223300971,11.650485436893204,Sunday,3.4466019417475726,103
